LeftGazeOrigin, LefGazeDirection, RightGazeOrigin, RightGazeDirection, CombinedGazeOrigin, CombinedGazeDirection
(33.73, 1.89, -42.63),(0.04, -0.15, 0.99), (-30.18, 0.80, -41.31), (0.12, -0.18, 0.98), (24.96, 1.74, -42.45), (0.05, -0.16, 0.99)
(33.74, 1.90, -42.74),(0.04, -0.15, 0.99), (-30.16, 0.41, -40.54), (0.11, -0.16, 0.98), (33.48, 1.89, -42.73), (0.04, -0.15, 0.99)
(33.76, 1.85, -42.63),(0.04, -0.15, 0.99), (-30.15, 0.74, -41.13), (0.10, -0.21, 0.97), (33.75, 1.85, -42.63), (0.04, -0.15, 0.99)
(33.85, 1.88, -42.81),(0.03, -0.14, 0.99), (-30.05, 0.42, -40.27), (0.10, -0.17, 0.98), (33.85, 1.88, -42.81), (0.03, -0.14, 0.99)
(34.39, 2.76, -43.51),(0.08, -0.04, 1.00), (-29.33, 0.28, -37.55), (0.14, -0.03, 0.99), (34.39, 2.76, -43.51), (0.08, -0.04, 1.00)
(34.97, 3.10, -42.88),(0.16, 0.09, 0.98), (-28.63, 2.02, -40.46), (0.17, 0.05, 0.98), (34.97, 3.10, -42.88), (0.16, 0.09, 0.98)
(35.23, 3.35, -42.95),(0.16, 0.13, 0.98), (-28.40, 2.28, -40.54), (0.20, 0.10, 0.97), (35.23, 3.35, -42.95), (0.16, 0.13, 0.98)
(34.81, 3.07, -42.85),(0.11, 0.10, 0.99), (-28.98, 1.41, -38.81), (0.15, 0.09, 0.98), (34.76, 3.07, -42.85), (0.11, 0.10, 0.99)
(34.12, 3.10, -43.42),(0.07, 0.05, 1.00), (-29.79, 1.34, -39.46), (0.10, 0.07, 0.99), (34.12, 3.10, -43.42), (0.07, 0.05, 1.00)
(33.44, 2.81, -42.91),(0.01, 0.04, 1.00), (-30.53, 1.62, -40.77), (0.06, 0.01, 1.00), (33.44, 2.81, -42.91), (0.01, 0.04, 1.00)
(33.00, 2.82, -42.99),(-0.02, 0.02, 1.00), (-31.03, 1.44, -40.76), (0.03, 0.00, 1.00), (33.00, 2.82, -42.99), (-0.02, 0.02, 1.00)
(32.82, 2.81, -42.96),(-0.04, 0.00, 1.00), (-31.25, 1.32, -40.62), (0.01, -0.01, 1.00), (32.61, 2.80, -42.95), (-0.04, 0.00, 1.00)
(32.80, 2.81, -42.99),(-0.05, 0.00, 1.00), (-31.29, 1.33, -40.79), (0.00, -0.02, 1.00), (18.94, 2.49, -42.51), (-0.04, -0.01, 1.00)
(32.92, 2.82, -42.93),(-0.06, 0.00, 1.00), (-31.19, 1.44, -41.00), (0.00, -0.03, 1.00), (16.30, 2.46, -42.43), (-0.04, -0.01, 1.00)
(33.03, 2.84, -42.93),(-0.06, 0.00, 1.00), (-31.07, 1.35, -40.53), (-0.01, -0.04, 1.00), (14.73, 2.42, -42.25), (-0.04, -0.01, 1.00)
(33.10, 2.86, -43.00),(-0.05, -0.01, 1.00), (-30.99, 1.48, -40.71), (0.00, -0.04, 1.00), (23.13, 2.65, -42.64), (-0.04, -0.01, 1.00)
(33.12, 2.87, -43.08),(-0.05, -0.01, 1.00), (-30.98, 1.38, -40.64), (0.00, -0.03, 1.00), (20.20, 2.57, -42.59), (-0.04, -0.02, 1.00)
(33.16, 2.92, -43.27),(-0.05, -0.01, 1.00), (-30.94, 1.18, -40.08), (0.00, -0.04, 1.00), (31.95, 2.88, -43.21), (-0.05, -0.01, 1.00)
(33.17, 2.91, -43.27),(-0.04, -0.01, 1.00), (-30.91, 1.25, -40.20), (0.01, -0.04, 1.00), (31.29, 2.86, -43.18), (-0.04, -0.01, 1.00)
(32.87, 3.20, -43.30),(-0.06, 0.04, 1.00), (-31.06, 1.95, -41.19), (-0.03, 0.00, 1.00), (31.90, 3.18, -43.27), (-0.06, 0.04, 1.00)
(32.92, 2.98, -42.81),(-0.07, 0.04, 1.00), (-31.10, 1.87, -41.09), (-0.02, 0.00, 1.00), (31.51, 2.95, -42.77), (-0.07, 0.04, 1.00)
(32.98, 3.03, -43.00),(-0.06, 0.04, 1.00), (-31.07, 1.67, -40.46), (-0.02, 0.01, 1.00), (25.71, 2.87, -42.72), (-0.06, 0.04, 1.00)
(33.05, 2.98, -42.84),(-0.06, 0.04, 1.00), (-31.01, 1.89, -41.07), (-0.01, -0.01, 1.00), (32.54, 2.98, -42.82), (-0.05, 0.04, 1.00)
(33.08, 2.94, -42.80),(-0.05, 0.04, 1.00), (-30.99, 1.60, -40.35), (-0.01, 0.00, 1.00), (32.19, 2.92, -42.76), (-0.05, 0.04, 1.00)
(33.15, 3.07, -43.10),(-0.05, 0.03, 1.00), (-30.95, 1.75, -40.72), (-0.01, 0.00, 1.00), (31.68, 3.04, -43.04), (-0.05, 0.03, 1.00)
(33.19, 3.07, -43.00),(-0.04, 0.03, 1.00), (-30.89, 1.91, -41.13), (-0.01, -0.01, 1.00), (33.06, 3.07, -43.00), (-0.04, 0.03, 1.00)
(33.22, 3.06, -43.04),(-0.04, 0.03, 1.00), (-30.87, 2.02, -41.43), (0.01, -0.02, 1.00), (33.19, 3.06, -43.04), (-0.04, 0.03, 1.00)
(33.22, 3.05, -43.02),(-0.04, 0.04, 1.00), (-30.87, 1.63, -40.35), (0.01, -0.01, 1.00), (33.18, 3.05, -43.02), (-0.04, 0.04, 1.00)
(33.09, 2.94, -42.87),(-0.04, 0.03, 1.00), (-30.99, 1.48, -40.20), (0.00, -0.01, 1.00), (33.09, 2.94, -42.87), (-0.04, 0.03, 1.00)
(32.65, 2.94, -42.77),(-0.11, 0.03, 0.99), (-31.42, 1.71, -40.90), (-0.04, -0.01, 1.00), (32.64, 2.94, -42.77), (-0.11, 0.03, 0.99)
(32.69, 2.95, -42.69),(-0.09, 0.02, 1.00), (-31.41, 1.67, -40.69), (-0.04, -0.01, 1.00), (31.54, 2.93, -42.65), (-0.09, 0.02, 1.00)
(32.79, 2.98, -42.77),(-0.08, 0.02, 1.00), (-31.32, 1.67, -40.66), (-0.03, -0.02, 1.00), (9.05, 2.50, -41.98), (-0.06, 0.01, 1.00)
(32.89, 2.95, -42.75),(-0.08, 0.02, 1.00), (-31.24, 1.60, -40.60), (-0.02, -0.01, 1.00), (-21.94, 1.80, -40.91), (-0.03, -0.01, 1.00)
(32.94, 2.95, -42.97),(-0.07, 0.01, 1.00), (-31.17, 1.38, -40.11), (-0.02, -0.02, 1.00), (30.60, 2.89, -42.87), (-0.07, 0.01, 1.00)
(33.04, 2.86, -42.81),(-0.06, 0.00, 1.00), (-31.08, 1.44, -40.44), (-0.01, -0.02, 1.00), (25.23, 2.69, -42.53), (-0.05, -0.01, 1.00)
(33.10, 2.86, -42.84),(-0.04, 0.00, 1.00), (-31.01, 1.44, -40.57), (0.00, -0.01, 1.00), (25.39, 2.69, -42.57), (-0.04, 0.00, 1.00)
(31.53, 2.87, -43.01),(-0.25, 0.01, 0.97), (-32.44, 1.28, -40.78), (-0.19, -0.01, 0.98), (25.13, 2.71, -42.79), (-0.25, 0.01, 0.97)
(31.25, 2.89, -43.08),(-0.30, 0.00, 0.95), (-32.75, 1.32, -40.88), (-0.26, -0.02, 0.97), (27.25, 2.79, -42.94), (-0.30, 0.00, 0.96)
(31.50, 2.87, -43.03),(-0.29, 0.00, 0.96), (-32.58, 1.29, -40.82), (-0.22, -0.02, 0.98), (-9.13, 1.87, -41.63), (-0.24, -0.01, 0.97)
(31.61, 2.85, -43.00),(-0.26, 0.00, 0.97), (-32.50, 1.26, -40.78), (-0.20, -0.02, 0.98), (-10.16, 1.81, -41.56), (-0.22, -0.02, 0.98)
(31.85, 2.88, -42.93),(-0.24, 0.01, 0.97), (-32.26, 1.36, -40.71), (-0.18, -0.02, 0.98), (-11.94, 1.84, -41.41), (-0.20, -0.01, 0.98)
(32.08, 2.65, -42.18),(-0.22, 0.01, 0.98), (-32.05, 1.32, -40.63), (-0.16, -0.02, 0.99), (-30.53, 1.36, -40.67), (-0.16, -0.02, 0.99)
(32.14, 2.66, -41.95),(-0.19, 0.02, 0.98), (-32.01, 1.38, -40.58), (-0.14, -0.02, 0.99), (-32.01, 1.38, -40.58), (-0.14, -0.02, 0.99)
(32.27, 2.66, -41.82),(-0.17, 0.02, 0.98), (-31.89, 1.30, -40.09), (-0.11, -0.01, 0.99), (1.66, 2.01, -40.99), (-0.14, 0.01, 0.99)
(32.40, 3.04, -42.86),(-0.14, 0.01, 0.99), (-31.75, 1.39, -40.32), (-0.07, -0.01, 1.00), (-31.51, 1.40, -40.33), (-0.07, -0.01, 1.00)
(32.46, 3.05, -42.80),(-0.12, 0.01, 0.99), (-31.71, 1.55, -40.76), (-0.05, -0.01, 1.00), (-2.66, 2.23, -41.68), (-0.08, 0.00, 1.00)
(32.64, 3.21, -43.13),(-0.10, 0.02, 1.00), (-31.51, 1.89, -41.47), (-0.01, -0.04, 1.00), (32.61, 3.21, -43.13), (-0.10, 0.02, 1.00)
(32.39, 2.94, -42.73),(-0.11, 0.00, 0.99), (-31.67, 1.07, -39.72), (-0.05, -0.04, 1.00), (32.21, 2.93, -42.72), (-0.11, 0.00, 0.99)
(32.10, 2.62, -42.11),(-0.18, -0.02, 0.98), (-31.92, 0.92, -39.53), (-0.12, -0.05, 0.99), (32.09, 2.62, -42.11), (-0.18, -0.02, 0.98)
(32.40, 2.89, -42.95),(-0.14, -0.02, 0.99), (-31.69, 1.27, -40.52), (-0.07, -0.06, 1.00), (31.90, 2.88, -42.93), (-0.14, -0.02, 0.99)
(32.64, 2.86, -42.80),(-0.11, -0.02, 0.99), (-31.48, 1.31, -40.73), (-0.03, -0.05, 1.00), (32.53, 2.86, -42.79), (-0.11, -0.02, 0.99)
(32.87, 2.88, -42.91),(-0.07, -0.02, 1.00), (-31.25, 1.27, -40.50), (-0.01, -0.05, 1.00), (32.83, 2.88, -42.91), (-0.07, -0.02, 1.00)
(33.08, 2.95, -43.38),(-0.06, -0.04, 1.00), (-31.04, 1.19, -40.53), (0.00, -0.07, 1.00), (-29.78, 1.23, -40.59), (0.00, -0.06, 1.00)
(33.14, 2.80, -43.55),(-0.04, -0.09, 1.00), (-30.85, 0.89, -40.42), (0.01, -0.09, 1.00), (-29.30, 0.94, -40.50), (0.01, -0.09, 1.00)
(33.27, 2.70, -43.81),(-0.04, -0.12, 0.99), (-30.77, 0.94, -41.21), (0.03, -0.18, 0.98), (19.29, 2.31, -43.24), (-0.02, -0.14, 0.99)
(33.37, 2.34, -43.13),(-0.03, -0.30, 0.95), (-30.56, 0.49, -40.51), (0.05, -0.40, 0.92), (-29.87, 0.51, -40.54), (0.05, -0.40, 0.92)
(33.25, 1.95, -43.22),(-0.02, -0.35, 0.93), (-30.30, 0.12, -40.66), (0.10, -0.43, 0.90), (-30.26, 0.13, -40.66), (0.10, -0.43, 0.90)
(33.35, 1.69, -43.30),(0.00, -0.32, 0.95), (-30.07, 0.03, -40.70), (0.14, -0.43, 0.89), (10.22, 1.09, -42.35), (0.05, -0.36, 0.93)
(33.45, 1.70, -43.30),(0.00, -0.34, 0.94), (-30.03, 0.10, -40.68), (0.15, -0.39, 0.91), (-3.88, 0.76, -41.76), (0.09, -0.37, 0.92)
(33.44, 1.64, -43.31),(0.00, -0.32, 0.95), (-30.06, -0.02, -40.70), (0.15, -0.36, 0.92), (-4.32, 0.66, -41.76), (0.09, -0.35, 0.93)
(33.36, 1.60, -43.32),(-0.01, -0.31, 0.95), (-30.16, -0.12, -40.73), (0.13, -0.37, 0.92), (-5.24, 0.55, -41.75), (0.07, -0.35, 0.93)
(33.33, 1.57, -43.33),(-0.01, -0.32, 0.95), (-30.23, -0.15, -40.73), (0.12, -0.35, 0.93), (-7.43, 0.47, -41.66), (0.08, -0.34, 0.94)
(33.37, 1.51, -43.35),(-0.01, -0.33, 0.94), (-30.25, -0.14, -40.72), (0.12, -0.37, 0.92), (-9.26, 0.40, -41.59), (0.08, -0.36, 0.93)
(33.38, 1.46, -43.37),(-0.01, -0.32, 0.95), (-30.22, -0.28, -40.76), (0.10, -0.34, 0.93), (-8.01, 0.33, -41.67), (0.06, -0.34, 0.94)
(33.40, 1.50, -43.35),(-0.01, -0.30, 0.95), (-30.27, -0.23, -40.74), (0.10, -0.34, 0.94), (-7.68, 0.38, -41.67), (0.06, -0.33, 0.94)
(33.43, 1.96, -43.22),(0.00, -0.25, 0.97), (-30.22, 0.21, -40.60), (0.08, -0.26, 0.96), (-6.26, 0.87, -41.58), (0.05, -0.25, 0.97)
(33.47, 2.98, -43.03),(0.03, -0.03, 1.00), (-30.18, 1.77, -41.43), (0.08, -0.06, 0.99), (24.73, 2.81, -42.81), (0.03, -0.03, 1.00)
(33.59, 2.99, -43.14),(0.02, -0.01, 1.00), (-30.25, 1.54, -40.84), (0.09, -0.04, 1.00), (32.50, 2.97, -43.10), (0.02, -0.01, 1.00)
(33.60, 2.71, -42.54),(0.03, 0.00, 1.00), (-30.33, 1.18, -40.20), (0.07, -0.03, 1.00), (9.97, 2.14, -41.67), (0.04, -0.01, 1.00)
(33.55, 2.85, -42.89),(0.01, 0.01, 1.00), (-30.43, 1.56, -41.05), (0.07, -0.04, 1.00), (32.65, 2.83, -42.87), (0.01, 0.00, 1.00)
(33.50, 2.71, -42.45),(0.00, 0.01, 1.00), (-30.48, 1.45, -40.81), (0.06, -0.03, 1.00), (33.25, 2.70, -42.44), (0.00, 0.01, 1.00)
(33.43, 3.05, -43.05),(0.00, 0.01, 1.00), (-30.56, 1.32, -40.04), (0.04, 0.00, 1.00), (14.80, 2.55, -42.17), (0.01, 0.01, 1.00)
(33.35, 3.04, -42.67),(-0.01, 0.03, 1.00), (-30.65, 1.58, -40.47), (0.04, -0.01, 1.00), (-7.04, 2.12, -41.28), (0.02, 0.00, 1.00)
(33.31, 3.19, -42.95),(-0.02, 0.04, 1.00), (-30.71, 1.68, -40.67), (0.03, 0.00, 1.00), (28.91, 3.09, -42.79), (-0.02, 0.04, 1.00)
(33.17, 3.17, -42.91),(-0.02, 0.04, 1.00), (-30.85, 1.69, -40.81), (0.03, 0.02, 1.00), (29.24, 3.08, -42.78), (-0.02, 0.04, 1.00)
(33.04, 3.12, -42.75),(-0.02, 0.05, 1.00), (-30.97, 1.73, -40.99), (0.02, 0.04, 1.00), (16.46, 2.76, -42.29), (-0.01, 0.04, 1.00)
(32.30, 2.74, -42.70),(-0.10, 0.00, 0.99), (-31.54, 1.21, -40.77), (-0.02, -0.04, 1.00), (8.83, 2.18, -41.99), (-0.07, -0.02, 1.00)
(32.26, 2.71, -42.44),(-0.11, 0.00, 0.99), (-31.68, 1.10, -40.28), (-0.03, -0.04, 1.00), (25.62, 2.55, -42.22), (-0.11, -0.01, 0.99)
(32.50, 2.86, -42.58),(-0.08, 0.01, 1.00), (-31.50, 1.24, -40.60), (-0.02, -0.01, 1.00), (14.23, 2.40, -42.02), (-0.07, 0.00, 1.00)
(32.75, 2.93, -42.70),(-0.05, 0.01, 1.00), (-31.27, 1.13, -40.18), (0.00, 0.00, 1.00), (-18.06, 1.50, -40.70), (-0.01, 0.00, 1.00)
(32.67, 2.68, -43.24),(-0.06, -0.05, 1.00), (-31.02, 1.11, -41.26), (0.01, -0.08, 1.00), (24.65, 2.48, -42.99), (-0.05, -0.05, 1.00)
(32.61, 1.87, -42.94),(-0.10, -0.20, 0.98), (-30.72, 0.16, -40.61), (0.00, -0.23, 0.97), (25.71, 1.68, -42.69), (-0.09, -0.20, 0.98)
(32.77, 1.72, -42.93),(-0.09, -0.22, 0.97), (-30.69, 0.03, -40.67), (0.01, -0.26, 0.97), (25.84, 1.54, -42.69), (-0.08, -0.22, 0.97)
(32.79, 1.83, -42.92),(-0.09, -0.20, 0.97), (-30.74, 0.11, -40.62), (0.02, -0.23, 0.97), (-7.37, 0.75, -41.46), (-0.02, -0.22, 0.98)
(32.84, 1.96, -43.14),(-0.09, -0.17, 0.98), (-30.76, 0.08, -40.56), (0.02, -0.18, 0.98), (-12.00, 0.64, -41.32), (-0.01, -0.18, 0.98)
(32.87, 2.07, -43.11),(-0.09, -0.16, 0.98), (-30.77, 0.15, -40.24), (0.03, -0.17, 0.98), (-11.48, 0.73, -41.11), (0.00, -0.17, 0.99)
(32.91, 2.26, -43.14),(-0.08, -0.14, 0.99), (-30.76, 0.43, -40.42), (0.03, -0.14, 0.99), (30.50, 2.19, -43.04), (-0.08, -0.14, 0.99)
(33.03, 2.14, -43.15),(-0.08, -0.14, 0.99), (-30.50, 0.20, -40.03), (0.02, -0.15, 0.99), (13.67, 1.55, -42.20), (-0.05, -0.14, 0.99)
(33.10, 1.76, -43.09),(-0.04, -0.24, 0.97), (-30.34, 0.03, -40.39), (0.05, -0.27, 0.96), (22.97, 1.48, -42.66), (-0.03, -0.24, 0.97)
(33.03, 1.74, -43.08),(-0.05, -0.21, 0.98), (-30.59, 0.02, -40.37), (0.03, -0.23, 0.97), (28.49, 1.62, -42.89), (-0.05, -0.21, 0.98)
(33.01, 1.72, -43.11),(-0.07, -0.20, 0.98), (-30.70, -0.05, -40.42), (0.03, -0.22, 0.98), (-4.92, 0.66, -41.51), (-0.01, -0.21, 0.98)
(32.93, 1.70, -43.10),(-0.07, -0.20, 0.98), (-30.84, -0.10, -40.44), (0.02, -0.20, 0.98), (-7.23, 0.57, -41.42), (-0.01, -0.20, 0.98)
(32.83, 1.73, -43.06),(-0.08, -0.19, 0.98), (-30.97, -0.10, -40.42), (0.02, -0.19, 0.98), (-8.83, 0.53, -41.34), (-0.01, -0.19, 0.98)
(32.82, 1.77, -42.99),(-0.08, -0.16, 0.98), (-30.98, -0.07, -40.38), (0.01, -0.18, 0.98), (-17.68, 0.31, -40.92), (-0.01, -0.17, 0.98)
(33.13, 1.54, -43.10),(-0.02, -0.21, 0.98), (-30.52, -0.23, -40.43), (0.07, -0.23, 0.97), (-16.24, 0.17, -41.03), (0.05, -0.23, 0.97)
(33.14, 1.55, -43.09),(-0.02, -0.21, 0.98), (-30.58, -0.23, -40.42), (0.06, -0.23, 0.97), (-12.38, 0.28, -41.18), (0.04, -0.23, 0.97)
(33.18, 1.54, -43.08),(-0.03, -0.20, 0.98), (-30.58, -0.23, -40.42), (0.06, -0.22, 0.97), (-8.51, 0.38, -41.34), (0.03, -0.22, 0.98)
(33.23, 1.58, -43.05),(-0.03, -0.20, 0.98), (-30.54, -0.22, -40.39), (0.07, -0.21, 0.97), (-8.60, 0.40, -41.30), (0.04, -0.21, 0.98)
(33.27, 1.61, -43.02),(-0.03, -0.20, 0.98), (-30.52, -0.15, -40.35), (0.07, -0.22, 0.97), (-8.63, 0.45, -41.27), (0.03, -0.21, 0.98)
(33.23, 1.62, -43.02),(-0.04, -0.21, 0.98), (-30.55, -0.11, -40.35), (0.06, -0.21, 0.98), (-8.17, 0.50, -41.28), (0.02, -0.21, 0.98)
(33.23, 2.07, -43.34),(-0.04, -0.18, 0.98), (-30.52, 0.24, -40.34), (0.06, -0.19, 0.98), (-7.55, 0.90, -41.42), (0.03, -0.19, 0.98)
(33.13, 2.87, -43.76),(-0.02, -0.02, 1.00), (-30.49, 1.35, -41.40), (0.05, -0.06, 1.00), (31.63, 2.83, -43.71), (-0.02, -0.03, 1.00)
(33.13, 2.82, -43.70),(-0.04, -0.01, 1.00), (-30.58, 1.04, -40.61), (0.04, -0.05, 1.00), (33.13, 2.82, -43.70), (-0.04, -0.01, 1.00)
(33.05, 2.60, -43.36),(-0.04, -0.02, 1.00), (-30.76, 1.16, -41.31), (0.05, -0.06, 1.00), (32.90, 2.60, -43.36), (-0.04, -0.02, 1.00)
(32.97, 2.66, -43.62),(-0.06, -0.04, 1.00), (-30.90, 1.14, -41.34), (0.04, -0.07, 1.00), (32.74, 2.66, -43.61), (-0.06, -0.04, 1.00)
(32.88, 2.70, -43.61),(-0.06, -0.06, 1.00), (-31.01, 1.02, -40.95), (0.02, -0.07, 1.00), (7.69, 2.04, -42.56), (-0.03, -0.06, 1.00)
(32.80, 2.72, -43.38),(-0.07, -0.07, 0.99), (-31.10, 1.11, -41.08), (0.03, -0.08, 1.00), (28.90, 2.63, -43.24), (-0.07, -0.07, 1.00)
(32.81, 2.59, -43.09),(-0.07, -0.11, 0.99), (-31.07, 1.03, -40.95), (0.02, -0.11, 0.99), (15.72, 2.17, -42.52), (-0.04, -0.11, 0.99)
(32.77, 2.05, -43.24),(-0.05, -0.23, 0.97), (-30.74, 0.26, -40.85), (0.04, -0.24, 0.97), (31.25, 2.00, -43.18), (-0.05, -0.23, 0.97)
(32.78, 1.57, -43.44),(-0.03, -0.33, 0.94), (-30.49, -0.30, -41.06), (0.09, -0.37, 0.93), (22.25, 1.26, -43.04), (-0.01, -0.33, 0.94)
(32.69, 1.09, -43.63),(-0.03, -0.47, 0.88), (-30.24, -0.84, -41.38), (0.15, -0.60, 0.79), (21.95, 0.76, -43.24), (0.00, -0.50, 0.87)
(32.65, 0.87, -43.79),(-0.04, -0.60, 0.80), (-30.02, -0.98, -41.59), (0.00, 0.00, 0.00), (32.65, 0.87, -43.79), (-0.04, -0.60, 0.80)
(32.69, 0.59, -44.01),(0.00, 0.00, 0.00), (-29.75, -2.24, -42.19), (0.17, -0.57, 0.80), (-29.75, -2.24, -42.19), (0.17, -0.57, 0.80)
(32.67, -0.54, -44.68),(0.00, 0.00, 0.00), (-29.53, -1.80, -41.97), (0.00, 0.00, 0.00), (-1.00, -1.00, -1.00), (-1.00, -1.00, -1.00)
(32.67, -0.54, -44.68),(0.00, 0.00, 0.00), (-29.54, -1.81, -42.00), (0.00, 0.00, 0.00), (-1.00, -1.00, -1.00), (-1.00, -1.00, -1.00)
(32.67, -0.54, -44.68),(0.00, 0.00, 0.00), (-29.54, -1.81, -42.00), (0.00, 0.00, 0.00), (-1.00, -1.00, -1.00), (-1.00, -1.00, -1.00)
(32.67, -0.54, -44.68),(0.00, 0.00, 0.00), (-29.54, -1.81, -42.00), (0.00, 0.00, 0.00), (-1.00, -1.00, -1.00), (-1.00, -1.00, -1.00)
(32.67, -0.54, -44.68),(0.00, 0.00, 0.00), (-29.54, -1.81, -42.00), (0.00, 0.00, 0.00), (-1.00, -1.00, -1.00), (-1.00, -1.00, -1.00)
(32.67, -0.54, -44.68),(0.00, 0.00, 0.00), (-29.54, -1.81, -42.00), (0.00, 0.00, 0.00), (-1.00, -1.00, -1.00), (-1.00, -1.00, -1.00)
(32.67, -0.54, -44.68),(0.00, 0.00, 0.00), (-29.54, -1.81, -42.00), (0.00, 0.00, 0.00), (-1.00, -1.00, -1.00), (-1.00, -1.00, -1.00)
(32.67, -0.54, -44.68),(0.00, 0.00, 0.00), (-29.54, -1.81, -42.00), (0.00, 0.00, 0.00), (-1.00, -1.00, -1.00), (-1.00, -1.00, -1.00)
(32.67, -0.54, -44.68),(0.00, 0.00, 0.00), (-29.54, -1.81, -42.00), (0.00, 0.00, 0.00), (-1.00, -1.00, -1.00), (-1.00, -1.00, -1.00)
(32.67, -0.54, -44.68),(0.00, 0.00, 0.00), (-29.54, -1.81, -42.00), (0.00, 0.00, 0.00), (-1.00, -1.00, -1.00), (-1.00, -1.00, -1.00)
(32.67, -0.54, -44.68),(0.00, 0.00, 0.00), (-29.54, -1.81, -42.00), (0.00, 0.00, 0.00), (-1.00, -1.00, -1.00), (-1.00, -1.00, -1.00)
(32.67, -0.54, -44.68),(0.00, 0.00, 0.00), (-29.54, -1.81, -42.00), (0.00, 0.00, 0.00), (-1.00, -1.00, -1.00), (-1.00, -1.00, -1.00)
(32.67, -0.54, -44.68),(0.00, 0.00, 0.00), (-29.54, -1.81, -42.00), (0.00, 0.00, 0.00), (-1.00, -1.00, -1.00), (-1.00, -1.00, -1.00)
(32.67, -0.54, -44.68),(0.00, 0.00, 0.00), (-29.54, -1.81, -42.00), (0.00, 0.00, 0.00), (-1.00, -1.00, -1.00), (-1.00, -1.00, -1.00)
(32.67, -0.54, -44.68),(0.00, 0.00, 0.00), (-29.54, -1.81, -42.00), (0.00, 0.00, 0.00), (-1.00, -1.00, -1.00), (-1.00, -1.00, -1.00)
(32.67, -0.54, -44.68),(0.00, 0.00, 0.00), (-29.54, -1.81, -42.00), (0.00, 0.00, 0.00), (-1.00, -1.00, -1.00), (-1.00, -1.00, -1.00)
(32.67, -0.54, -44.68),(0.00, 0.00, 0.00), (-29.54, -1.81, -42.00), (0.00, 0.00, 0.00), (-1.00, -1.00, -1.00), (-1.00, -1.00, -1.00)
(32.67, -0.54, -44.68),(0.00, 0.00, 0.00), (-29.54, -1.81, -42.00), (0.00, 0.00, 0.00), (-1.00, -1.00, -1.00), (-1.00, -1.00, -1.00)
(32.67, -0.54, -44.68),(0.00, 0.00, 0.00), (-29.54, -1.81, -42.00), (0.00, 0.00, 0.00), (-1.00, -1.00, -1.00), (-1.00, -1.00, -1.00)
(32.67, -0.54, -44.68),(0.00, 0.00, 0.00), (-29.54, -1.81, -42.00), (0.00, 0.00, 0.00), (-1.00, -1.00, -1.00), (-1.00, -1.00, -1.00)
(32.67, -0.54, -44.68),(0.00, 0.00, 0.00), (-29.54, -1.81, -42.00), (0.00, 0.00, 0.00), (-1.00, -1.00, -1.00), (-1.00, -1.00, -1.00)
(32.67, -0.54, -44.68),(0.00, 0.00, 0.00), (-29.54, -1.81, -42.00), (0.00, 0.00, 0.00), (-1.00, -1.00, -1.00), (-1.00, -1.00, -1.00)
(32.67, -0.54, -44.68),(0.00, 0.00, 0.00), (-29.54, -1.81, -42.00), (0.00, 0.00, 0.00), (-1.00, -1.00, -1.00), (-1.00, -1.00, -1.00)
(32.67, -0.54, -44.68),(0.00, 0.00, 0.00), (-29.54, -1.81, -42.00), (0.00, 0.00, 0.00), (-1.00, -1.00, -1.00), (-1.00, -1.00, -1.00)
(32.67, -0.54, -44.68),(0.00, 0.00, 0.00), (-29.54, -1.81, -42.00), (0.00, 0.00, 0.00), (-1.00, -1.00, -1.00), (-1.00, -1.00, -1.00)
(32.67, -0.54, -44.68),(0.00, 0.00, 0.00), (-29.54, -1.81, -42.00), (0.00, 0.00, 0.00), (-1.00, -1.00, -1.00), (-1.00, -1.00, -1.00)
(32.67, -0.54, -44.68),(0.00, 0.00, 0.00), (-29.54, -1.81, -42.00), (0.00, 0.00, 0.00), (-1.00, -1.00, -1.00), (-1.00, -1.00, -1.00)
(32.67, -0.54, -44.68),(0.00, 0.00, 0.00), (-29.54, -1.81, -42.00), (0.00, 0.00, 0.00), (-1.00, -1.00, -1.00), (-1.00, -1.00, -1.00)
(32.67, -0.54, -44.68),(0.00, 0.00, 0.00), (-29.54, -1.81, -42.00), (0.00, 0.00, 0.00), (-1.00, -1.00, -1.00), (-1.00, -1.00, -1.00)
(32.67, -0.54, -44.68),(0.00, 0.00, 0.00), (-29.54, -1.81, -42.00), (0.00, 0.00, 0.00), (-1.00, -1.00, -1.00), (-1.00, -1.00, -1.00)
(34.05, 1.52, -43.60),(0.17, -0.21, 0.96), (-29.61, 0.17, -41.00), (0.25, -0.26, 0.93), (33.95, 1.52, -43.60), (0.17, -0.21, 0.96)
(34.19, 2.36, -43.28),(0.10, -0.27, 0.96), (-29.60, 0.86, -40.76), (0.15, -0.24, 0.96), (34.19, 2.36, -43.28), (0.10, -0.27, 0.96)
(33.94, 2.48, -43.22),(0.06, -0.20, 0.98), (-29.90, 0.95, -40.69), (0.13, -0.25, 0.96), (32.10, 2.43, -43.15), (0.06, -0.20, 0.98)
(33.69, 2.63, -43.19),(0.06, -0.18, 0.98), (-30.16, 1.01, -40.42), (0.08, -0.17, 0.98), (33.66, 2.62, -43.18), (0.06, -0.18, 0.98)
(33.48, 2.49, -42.34),(0.01, -0.14, 0.99), (-30.39, 1.29, -40.86), (0.06, -0.15, 0.99), (27.53, 2.38, -42.21), (0.01, -0.14, 0.99)
